# x(km) 	 t(min) 	 rho(1/km) 	 v(km/h) 	 Q(1/h) 	 a(m^2/s^2) 
0.077850	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.078300	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.078750	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.079200	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.079650	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.080100	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.080550	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.081000	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.081450	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.081900	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.082350	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.082800	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.083250	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.083700	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.084150	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.084600	  0.003333	  0.000000	 0.000000	 0.000000	 0.000000
0.085050	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.085500	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.085950	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.086400	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.086850	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.087300	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.087750	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.088200	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.088650	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.089100	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.089550	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.090000	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.090450	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.090900	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.091350	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.091800	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.092250	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.092700	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.093150	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.093600	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.094050	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.094500	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.094950	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.095400	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.095850	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.096300	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.096750	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.097200	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.097650	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.098100	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.098550	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.099000	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.099450	  0.003333	  0.000000	 0.000000	 0.000000	 -nan
0.099900	  0.003333	  0.000000	 0.000000	 0.000000	 -nan

0.000000	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.000450	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.000900	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.001350	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.001800	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.002250	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.002700	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.003150	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.003600	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.004050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.004500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.004950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.005400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.005850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.006300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.006750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.007200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.007650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.008100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.008550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.009000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.009450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.009900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.010350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.010800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.011250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.011700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.012150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.012600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.013050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.013500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.013950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.014400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.014850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.015300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.015750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.016200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.016650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.017100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.017550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.018000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.018450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.018900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.019350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.019800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.020250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.020700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.021150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.021600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.022050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.022500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.022950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.023400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.023850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.024300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.024750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.025200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.025650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.026100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.026550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.027000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.027450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.027900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.028350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.028800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.029250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.029700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.030150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.030600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.031050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.031500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.031950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.032400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.032850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.033300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.033750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.034200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.034650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.035100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.035550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.036000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.036450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.036900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.037350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.037800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.038250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.038700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.039150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.039600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.040050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.040500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.040950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.041400	  0.006667	  0.000012	 0.000000	 0.000000	 0.000000
0.041850	  0.006667	  0.000319	 0.000000	 0.000000	 0.000000
0.042300	  0.006667	  0.006385	 0.000000	 0.000000	 0.000000
0.042750	  0.006667	  0.091120	 0.000000	 0.000000	 0.000000
0.043200	  0.006667	  0.905768	 0.000000	 0.000000	 0.000000
0.043650	  0.006667	  6.136374	 0.000000	 0.000000	 0.000000
0.044100	  0.006667	  27.921528	 0.000000	 0.000000	 0.000000
0.044550	  0.006667	  85.401227	 0.000000	 0.000000	 0.000000
0.045000	  0.006667	  180.539366	 0.000000	 0.000000	 0.000000
0.045450	  0.006667	  281.514671	 0.000000	 0.000000	 0.000000
0.045900	  0.006667	  357.300746	 0.000000	 0.000000	 0.000000
0.046350	  0.006667	  408.825640	 0.000000	 0.000000	 0.000000
0.046800	  0.006667	  451.457558	 0.000000	 0.000000	 0.000000
0.047250	  0.006667	  494.629195	 0.000000	 0.000000	 0.000000
0.047700	  0.006667	  541.320595	 0.000000	 0.000000	 0.000000
0.048150	  0.006667	  592.356508	 0.000000	 0.000000	 0.000000
0.048600	  0.006667	  648.199683	 0.000000	 0.000000	 0.000000
0.049050	  0.006667	  709.307193	 0.000000	 0.000000	 0.000000
0.049500	  0.006667	  776.175515	 0.000000	 0.000000	 0.000000
0.049950	  0.006667	  849.347738	 0.000000	 0.000000	 0.000000
0.050400	  0.006667	  929.418141	 0.000000	 0.000000	 0.000000
0.050850	  0.006667	  1017.037019	 0.000000	 0.000000	 0.000000
0.051300	  0.006667	  1112.915946	 0.000000	 0.000000	 0.000000
0.051750	  0.006667	  1217.832860	 0.000000	 0.000000	 0.000000
0.052200	  0.006667	  1332.623996	 0.000000	 0.000000	 0.000000
0.052650	  0.006667	  1457.982059	 0.000000	 0.000000	 0.000000
0.053100	  0.006667	  1592.465904	 0.000000	 0.000000	 0.000000
0.053550	  0.006667	  1720.849489	 0.000000	 0.000000	 0.000000
0.054000	  0.006667	  1779.041599	 0.000000	 0.000000	 0.000000
0.054450	  0.006667	  1631.575175	 0.000000	 0.000000	 0.000000
0.054900	  0.006667	  1195.498421	 0.000000	 0.000000	 0.000000
0.055350	  0.006667	  636.327954	 0.000000	 0.000000	 0.000000
0.055800	  0.006667	  231.706869	 0.000000	 0.000000	 0.000000
0.056250	  0.006667	  56.354698	 0.000000	 0.000000	 0.000000
0.056700	  0.006667	  9.169396	 0.000000	 0.000000	 0.000000
0.057150	  0.006667	  1.014212	 0.000000	 0.000000	 0.000000
0.057600	  0.006667	  0.078002	 0.000000	 0.000000	 0.000000
0.058050	  0.006667	  0.004275	 0.000000	 0.000000	 0.000000
0.058500	  0.006667	  0.000171	 0.000000	 0.000000	 0.000000
0.058950	  0.006667	  0.000005	 0.000000	 0.000000	 0.000000
0.059400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.059850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.060300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.060750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.061200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.061650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.062100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.062550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.063000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.063450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.063900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.064350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.064800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.065250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.065700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.066150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.066600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.067050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.067500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.067950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.068400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.068850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.069300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.069750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.070200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.070650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.071100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.071550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.072000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.072450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.072900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.073350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.073800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.074250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.074700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.075150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.075600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.076050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.076500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.076950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.077400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.077850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.078300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.078750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.079200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.079650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.080100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.080550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.081000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.081450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.081900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.082350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.082800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.083250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.083700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.084150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.084600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.085050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.085500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.085950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.086400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.086850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.087300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.087750	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.088200	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.088650	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.089100	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.089550	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.090000	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.090450	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.090900	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.091350	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.091800	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.092250	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.092700	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.093150	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.093600	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.094050	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.094500	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.094950	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.095400	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.095850	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.096300	  0.006667	  0.000000	 0.000000	 0.000000	 0.000000
0.096750	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.097200	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.097650	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.098100	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.098550	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.099000	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.099450	  0.006667	  0.000000	 0.000000	 0.000000	 -nan
0.099900	  0.006667	  0.000000	 0.000000	 0.000000	 -nan

0.000000	  0.010000	  -0.000000	 -0.000000	 0.000000	 -0.000000
0.000450	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.000900	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.001350	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.001800	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.002250	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.002700	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.003150	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.003600	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.004050	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.004500	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.004950	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.005400	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.005850	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.006300	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.006750	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.007200	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.007650	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.008100	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.008550	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.009000	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.009450	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.009900	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.010350	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.010800	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.011250	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.011700	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.012150	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.012600	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.013050	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.013500	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.013950	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.014400	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.014850	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.015300	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.015750	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.016200	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.016650	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.017100	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.017550	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.018000	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.018450	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.018900	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.019350	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.019800	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.020250	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.020700	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.021150	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.021600	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.022050	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.022500	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.022950	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.023400	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.023850	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.024300	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.024750	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.025200	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.025650	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.026100	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.026550	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.027000	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.027450	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.027900	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.028350	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.028800	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.029250	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.029700	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.030150	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.030600	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.031050	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
0.031500	  0.010000	  0.000000	 0.000000	 0.000000	 0.000000
